User ID,Gender,Age,EstimatedSalary,Futures,Sentiment,Returns
15599378,Female,32,145000,1.064416083,1,2.22102143
15914378,Male,42,169000,2.461930349,1,3.738905683
15058760,Male,35,48000,0.669797361,1,1.919390474
15940573,Female,55,176000,1.537581665,1,3.527489307
15062358,Male,45,44000,-0.310151805,1,1.014605421
15386227,Male,44,156000,-0.657521369,1,-0.61059161
15400002,Female,29,129000,-1.903031941,1,-2.042605836
15973691,Female,43,147000,4.217079886,1,2.498397526
15024028,Female,33,158000,-1.924943577,1,-1.292539276
15195364,Female,31,121000,0.871785334,1,-0.375460969
15168541,Male,48,25000,-0.025578834,1,0.180662929
15991266,Female,36,189000,-0.818691618,0,-0.569088935
15893903,Female,37,134000,1.465595575,1,1.038446676
15788841,Male,41,187000,-1.48491179,1,-1.132314221
15048409,Female,32,114000,1.326711335,1,1.180339353
15825143,Female,40,76000,1.118989009,1,0.981619028
15811292,Female,31,50000,2.368357081,1,2.652842856
15764755,Male,31,175000,0.076995311,1,0.370235703
15914221,Female,33,45000,-1.126130867,1,-0.72656845
15838765,Female,29,56000,-0.588167465,0,-3.345541968
15742872,Female,29,172000,1.522421877,1,0.614415497
15164555,Male,32,175000,2.643792658,0,2.817383241
15070169,Female,31,122000,-1.126805646,1,-0.19868115
15188550,Male,46,73000,0.166700023,1,1.110705971
15550936,Male,31,100000,-1.992069379,1,0.092637028
15855650,Female,39,46000,0.183051911,0,-2.64037903
15007424,Male,18,149000,-1.056088264,1,-0.348851524
15305556,Female,22,93000,-1.540578168,1,-1.90947786
15323355,Male,42,153000,1.752434071,0,0.813065167
15967146,Male,35,97000,1.659312751,0,0.791795728
15379263,Female,56,167000,2.008765357,0,1.454279277
15650388,Male,24,34000,0.036789809,0,-0.290150483
15267205,Male,33,168000,1.142546644,1,1.850329713
15760161,Female,30,160000,0.975694051,0,-0.233838865
15958155,Male,33,136000,0.855584278,0,0.06613337
15067948,Female,42,153000,-0.564212628,1,-1.19277211
15771734,Male,76,61000,0.998576883,1,0.523198869
15789825,Male,24,182000,-0.377561879,1,1.447396096
15597594,Male,31,93000,-0.948421624,1,1.861120304
15022180,Male,44,179000,4.234088285,1,2.990035235
15949289,Male,45,36000,-0.558780413,0,-2.550948366
15152241,Female,39,172000,1.123700498,1,1.542126798
15780557,Male,19,38000,0.266618233,1,2.676188709
15807216,Male,25,104000,3.475670568,1,4.741850855
15717089,Female,44,34000,0.648443212,1,0.610439698
15428583,Male,41,174000,-3.079131793,0,-4.327805935
15806102,Female,29,33000,1.326517351,1,0.196586414
15209668,Female,39,77000,1.039838661,1,1.692641427
15472914,Female,33,22000,-1.052355935,1,-3.766088035
15236684,Male,46,96000,0.567003576,1,2.127408908
15554619,Female,22,83000,-0.606158625,1,-0.781343579
15112825,Female,31,182000,-0.420969085,1,1.03553207
15632808,Female,35,97000,0.370715291,0,-3.064933354
15092108,Male,26,176000,-1.955580992,1,-0.561186908
15436559,Male,27,23000,-0.726542367,1,0.01506063
15623458,Male,26,57000,-0.477699631,0,-0.970503782
15305940,Male,41,102000,0.897215386,1,0.308455452
15878661,Female,30,22000,-0.606182332,1,0.283415561
15078440,Male,32,22000,-0.093581149,1,1.192736958
15975780,Male,45,102000,1.340818882,0,0.404440426
15306087,Male,30,175000,-2.229152254,0,-3.823519843
15440877,Male,24,178000,-0.725610282,1,-2.795012545
15714664,Male,47,84000,0.535450425,1,4.605099102
15973156,Female,41,93000,-1.188990033,0,-1.62414929
15056139,Female,46,119000,0.173414066,0,-2.012666329
15292605,Male,48,67000,0.076925491,1,0.502943793
15136001,Female,50,22000,1.22138338,0,0.997471578
15872362,Male,37,133000,-1.751259356,0,-3.352577944
15614952,Female,31,25000,0.882501781,1,2.47511669
15083698,Female,43,158000,1.513528981,1,2.436247115
15440730,Male,31,167000,1.189066458,0,0.815427012
15230820,Male,33,134000,0.939022759,1,1.636866625
15729306,Female,31,69000,0.901037395,0,-1.553260832
15288068,Female,24,167000,-2.656787242,1,-1.025266783
15298220,Male,35,80000,-1.801880033,1,-1.381741943
15002401,Female,38,173000,-1.50304967,0,-1.740562695
15265359,Male,18,140000,-0.242562316,1,-1.009150624
15200827,Female,35,137000,1.174182027,1,1.961392542
15082082,Male,47,184000,-2.350488831,1,-1.948147964
15366489,Female,29,61000,0.353367759,0,-0.036302449
15404813,Male,33,148000,-2.045023289,1,-1.796447993
15403941,Male,46,200000,-1.390271616,1,-2.014230098
15368751,Male,42,124000,0.815409711,1,2.500095452
15326228,Male,33,82000,0.50554457,0,0.526637941
15257903,Male,31,158000,-1.388671536,0,-0.863816384
15262959,Female,29,37000,2.08534704,1,2.295965481
15772328,Female,36,172000,2.506098868,1,3.391530964
15919666,Male,37,48000,-0.855028613,1,2.036393623
15939324,Male,24,72000,0.647626986,1,1.575118348
15851486,Female,38,133000,-1.998031017,0,-3.14031815
15061029,Male,40,131000,1.05735265,1,5.321405185
15936884,Male,38,96000,0.90312977,0,0.660526372
15391578,Male,29,34000,-1.088562939,0,-2.002927361
15727863,Male,32,193000,-1.283417568,0,-0.530562146
15354224,Female,30,42000,0.119590226,1,0.26416926
15575586,Female,29,141000,-1.293625646,1,-2.245551243
15293050,Female,25,138000,0.462089347,1,2.414834406
15097898,Female,31,198000,-1.028913821,1,0.734407159
15779940,Male,29,91000,1.987921487,0,0.270440367
15681607,Female,48,135000,-0.875426268,1,-0.801411088
15901222,Male,32,20000,0.763018369,1,2.385537364
15703408,Female,31,135000,0.312934697,1,0.010410813
15791082,Male,37,61000,1.087776952,1,1.576126078
15987978,Male,42,98000,-0.33091886,1,2.150104194
15310171,Male,30,196000,2.00928744,1,2.306461494
15581398,Female,31,176000,1.079211051,1,0.441856285
15513818,Female,38,171000,-1.057139005,1,-1.003759838
15727804,Female,28,28000,-2.932332182,1,-3.114239154
15512451,Female,76,61000,-2.45977325,1,-2.077447068
15710622,Male,45,177000,-0.210572756,1,0.791332273
15452735,Female,42,141000,0.228367289,1,-0.738276736
15920469,Female,33,41000,0.156855093,1,2.584398219
15153607,Female,30,73000,0.427963395,1,0.922864907
15907044,Male,37,49000,-0.294988001,1,-0.023417444
15052633,Female,32,135000,-0.443623854,1,0.056161902
15983415,Female,25,118000,-0.841186138,1,0.002084763
15246134,Male,39,130000,-1.109495985,0,-3.255944236
15432603,Female,35,28000,2.360036421,1,3.329094377
15921295,Male,35,149000,0.929686058,1,3.031080872
15776701,Male,26,58000,-0.114933148,1,1.680680595
15639211,Male,21,69000,-2.121989438,1,-0.546853251
15649372,Female,38,27000,-3.158595748,1,-3.641039797
15524758,Male,35,176000,-0.82501463,1,1.180090286
15976271,Male,36,193000,-0.060661036,1,0.087747408
15681350,Female,32,90000,-0.352786481,0,-0.003922738
15300797,Male,37,93000,1.985160128,0,0.987151296
15423019,Male,33,156000,0.682718234,1,2.087609568
15780297,Male,42,178000,-0.452969329,0,0.397322396
15470401,Male,41,52000,2.877022983,1,3.870632375
15046259,Female,20,75000,-2.134899275,0,-1.542193459
15328036,Male,40,194000,0.262220731,1,1.445827709
15624695,Male,43,126000,0.16420061,1,2.776692152
15666863,Male,25,92000,-1.020556241,0,-1.816221803
15312852,Male,22,102000,1.738613444,1,3.296819589
15823268,Male,23,61000,2.172301411,1,2.082431117
15446404,Male,45,177000,-0.842723486,1,1.554308943
15492429,Female,23,63000,-0.533914011,0,-2.073533754
15153645,Male,38,26000,1.52225088,1,4.100494988
15685873,Female,18,55000,-0.456491771,1,0.616662551
15367461,Female,42,75000,-0.40123869,1,1.107906174
15047063,Female,50,84000,-1.85030445,0,-1.204253182
15234987,Female,30,158000,-2.621943973,1,-0.578212696
15021505,Male,33,167000,1.098574679,0,0.398679015
15026410,Female,26,189000,-1.365969642,0,-1.103991811
15972631,Male,34,50000,-1.526635874,0,-3.376487536
15401775,Male,31,128000,-2.532952571,1,-2.129756063
15743084,Male,39,116000,-1.726376081,1,0.422745792
15299363,Male,29,131000,1.482650532,1,2.641607568
15535786,Male,47,112000,3.248281789,0,1.579234071
15331677,Female,37,47000,1.740813639,1,2.35186948
15772386,Male,29,59000,1.0795709,1,0.300509735
15547572,Female,23,39000,-1.579780659,1,-3.205146134
15277575,Male,31,143000,-0.433087392,1,0.935284043
15616934,Male,44,63000,-0.329086808,1,1.557291341
15783598,Male,34,100000,-0.615924055,1,-1.319579276
15753474,Female,45,134000,0.661177801,1,0.177183512
15893882,Female,35,119000,1.063839854,0,-0.037251326
15724087,Male,33,31000,-1.329795671,1,-0.781708883
15394780,Female,44,143000,0.194499882,1,2.055743865
15657592,Female,35,127000,-1.749729598,1,2.360891777
15579846,Male,35,181000,-0.41152855,0,-0.741791701
15522362,Female,19,195000,-2.36369324,0,-4.734605184
15676737,Male,31,125000,1.671034743,0,2.114442728
15558013,Female,40,33000,-1.837507683,1,-1.417779955
15995870,Female,18,64000,1.102652699,0,-0.638608182
15453591,Female,33,79000,0.401865169,0,-0.412953507
15734055,Male,38,28000,-1.460848865,0,-1.028436534
15657678,Female,27,52000,0.621353529,1,1.020502563
15127678,Female,37,134000,-0.628269332,1,0.011478651
15727494,Male,49,45000,-2.041812504,1,-1.934035175
15443757,Female,35,22000,0.063885666,1,-0.650979802
15971831,Male,38,101000,0.220759246,1,1.751595534
15883759,Male,43,150000,-0.271194964,0,1.032483936
15525886,Female,40,149000,0.074591667,0,-2.328872927
15142698,Male,43,41000,0.700673318,1,2.033928938
15637820,Male,38,67000,-1.685450147,1,-2.587165489
15961030,Female,52,89000,-0.628239074,0,-0.139099774
15290762,Male,31,88000,0.876867768,1,3.09146136
15314171,Male,35,97000,-3.243876461,1,-4.990821447
15887634,Male,29,197000,0.056867118,1,-0.689816163
15739313,Male,32,78000,-0.431865771,1,2.293759198
15901360,Female,30,157000,-2.721785267,0,-6.54605496
15595657,Male,24,135000,-0.13516747,1,1.670649676
15383211,Female,41,77000,0.827972579,0,0.236019537
15179891,Male,35,193000,2.962841872,0,1.014709743
15378144,Male,37,116000,0.289620822,0,-2.347427913
15729758,Female,23,97000,0.199379828,0,-1.563242928
15039879,Female,76,62000,-0.244408494,1,-0.504152902
15796470,Male,52,61000,-0.266783234,0,-1.50389584
15885648,Male,39,61000,-2.192668164,0,-0.508488291
15487835,Female,38,163000,-1.067261495,0,-2.863592531
15397073,Male,34,179000,3.445103397,1,4.227041418
15558907,Male,22,49000,0.625776448,0,-0.475950761
15766248,Female,37,172000,1.048244904,0,-0.528376843
15486913,Male,31,36000,1.617756546,0,3.54304969
15614435,Male,26,172000,0.751701636,1,0.76324557
15332497,Male,40,153000,-0.942880973,0,-0.804784888
15347644,Male,27,178000,1.667370195,0,0.923685786
15604044,Female,30,155000,1.907666111,0,1.919297187
15385047,Male,36,96000,1.106053929,1,0.690695343
15063392,Female,35,131000,0.746984243,0,-1.096220294
15281113,Male,29,183000,-1.696281454,0,-3.130392797
15189461,Female,41,37000,-0.603860552,0,-2.42087622
15019155,Male,41,128000,0.843943969,0,-2.530585288
15591487,Male,33,52000,-0.634666366,0,-2.625815116
15437163,Female,41,22000,-2.052480886,1,-0.15078736
15465014,Male,42,110000,2.971671617,1,4.50985569
15997407,Female,51,184000,-1.737731189,1,-0.790854129
15469807,Male,31,171000,1.790953697,0,1.615877798
15492201,Male,24,158000,1.552223297,0,0.972348291
15825385,Female,26,154000,0.770536769,0,-0.105413453
15802997,Male,34,144000,0.190068859,0,0.736437837
15500101,Male,27,114000,-0.75982839,0,-0.989544813
15110054,Female,26,139000,0.019439984,1,-1.167819997
15550670,Male,47,32000,-0.180456832,1,1.54191031
15256214,Female,20,78000,-3.074082644,0,-3.996469298
15748399,Male,36,44000,1.990413923,0,2.684828646
15586523,Male,38,180000,-1.537211002,0,-3.08689012
15618642,Male,22,61000,-0.635255603,0,-2.29467559
15190773,Female,30,135000,4.502254088,1,6.789560107
15902432,Female,37,182000,-1.000076306,0,-2.941369591
15102078,Female,29,91000,1.318906677,1,3.16312523
15154455,Male,41,52000,0.676339098,1,0.238891776
15321751,Female,35,149000,-0.369925001,1,-0.030756854
15561297,Female,36,70000,1.755797491,1,1.833944312
15141294,Female,29,99000,-3.030171464,1,-3.907291007
15757606,Male,28,95000,-0.77235609,1,-2.680461922
15674082,Female,36,102000,-0.665112836,1,0.037199144
15968042,Male,50,33000,2.605052534,1,2.333055005
15651145,Male,37,47000,1.065833055,1,1.253033879
15863854,Male,39,30000,1.898526532,1,3.249963084
15850247,Male,27,171000,-1.360801975,1,-2.091139221
15014305,Male,29,55000,0.556856197,0,0.048402153
15811881,Male,44,80000,-0.228230342,1,1.350694842
15722243,Male,38,104000,-2.114255413,0,-2.642566219
15356618,Female,34,20000,2.296608688,0,2.584981793
15590354,Female,28,29000,0.401548389,0,-1.420711418
15029738,Female,45,197000,-3.619913322,0,-4.251665632
15734329,Male,51,120000,0.428622696,1,2.648711794
15161062,Female,41,58000,-1.697098892,1,-2.70162541
15289975,Female,68,185000,-1.755054761,1,-1.020607636
15815522,Female,44,69000,0.058012733,0,-0.623288404
15245581,Female,44,109000,2.008202054,0,1.753693185
15680196,Female,29,90000,-0.394940526,0,-0.456059669
15180176,Male,45,127000,-0.714638299,0,-1.483301702
15179863,Male,28,148000,0.759476328,1,2.922567334
15731542,Male,39,61000,-2.689331242,0,-5.022280876
15913392,Female,40,20000,0.438431447,1,0.202704706
15059173,Female,37,163000,1.091024466,0,0.561893123
15535142,Female,50,186000,2.145579605,1,4.015164395
15934722,Male,36,166000,0.206522272,1,0.59241928
15525162,Male,33,33000,-1.25734054,0,-1.88769163
15022206,Female,37,116000,3.562540446,1,2.259588586
15601232,Female,36,59000,-0.749317198,0,-2.085238845
15457232,Female,45,197000,1.80401478,0,2.714961147
15915230,Male,45,39000,-1.012768232,1,-0.171247471
15634583,Male,47,80000,-0.148059038,1,1.306982064
15030342,Male,37,43000,-0.156765275,1,-0.68819406
15905776,Male,34,60000,-0.650724143,1,0.123839755
15738144,Male,35,49000,1.69227192,0,-0.161487109
15211853,Female,36,174000,-0.133526308,1,1.261611923
15523016,Male,20,135000,-0.779272675,0,-1.37548059
15846034,Female,35,179000,-0.232433431,0,-0.501990294
15354554,Female,43,183000,2.734026437,1,2.141412577
15516032,Male,22,172000,0.986605099,1,1.829315525
15014698,Male,40,74000,-2.140212258,1,-0.711581087
15816283,Female,34,81000,0.530275248,1,2.012303796
15111974,Female,40,140000,-1.816968081,0,-2.610822946
15818999,Male,23,168000,-0.739764011,0,-0.427697633
15209826,Male,38,169000,0.719962086,1,1.417475547
15157708,Male,39,53000,-1.618415527,1,-0.32625024
15547512,Male,40,164000,-0.361736807,1,-1.549563749
15446548,Female,27,184000,-0.405702926,1,-0.851647834
15450150,Female,36,178000,0.380826323,1,1.160193716
15502830,Male,29,183000,0.482953975,1,-0.344891598
15726467,Female,20,25000,0.763434587,1,1.664609135
15969579,Male,34,197000,-0.070813249,1,-2.068341781
15566039,Female,20,42000,1.405319843,0,0.898535259
15187216,Female,31,140000,-2.424311456,1,-0.227537989
15211842,Male,49,188000,0.191675303,1,0.54256864
15093210,Male,37,27000,2.530111343,1,3.917690682
15662199,Male,52,147000,-0.202686072,1,2.809275733
15505575,Male,19,122000,1.931590189,1,2.691494548
15822189,Male,41,134000,1.820586352,1,2.27785591
15333201,Female,32,141000,-3.384055309,1,-2.601485526
15642754,Female,27,26000,1.818623702,0,1.359963449
15428036,Male,37,88000,1.409171039,0,-0.237357337
15246783,Male,38,176000,-0.904211211,1,-0.655475113
15084391,Female,38,166000,-1.663234519,1,-1.316372635
15637391,Male,27,35000,0.126403574,1,0.983582031
15318916,Male,35,131000,1.200389484,1,4.416996762
15638306,Male,24,37000,-0.836642916,1,-0.631141041
15123452,Female,43,118000,1.873123823,1,1.296022882
15239281,Male,38,85000,3.220473641,1,3.567023275
15275763,Female,37,58000,-0.530668206,0,-1.01476275
15561399,Male,31,57000,-1.140624433,1,0.033818384
15041653,Female,34,138000,1.805651721,1,3.583253593
15959996,Female,42,158000,-0.100176315,0,0.826881479
15232583,Female,27,112000,0.67176314,1,3.272746409
15645750,Male,45,200000,2.556501561,1,4.639893995
15649364,Female,31,131000,-0.304341771,0,-2.58857892
15828208,Female,28,27000,1.387291269,1,0.073120281
15178365,Female,40,135000,-0.396429464,1,1.91280509
15980894,Male,36,193000,0.110127678,1,0.573034441
15101787,Female,37,57000,-1.701143116,0,-0.872450104
15192186,Male,37,72000,0.157551597,0,0.750140195
15290328,Female,30,153000,-1.996201992,1,-0.776344661
15906405,Male,44,45000,0.052550872,0,-0.407367343
15536964,Male,30,176000,-0.330045307,1,-0.703025758
15874085,Female,42,106000,0.245802603,0,0.640711149
15299272,Female,46,53000,1.043964731,1,0.912798842
15271130,Female,20,144000,2.232482771,0,1.605155423
15872322,Male,49,22000,0.67465757,1,1.91314326
15641059,Male,41,196000,-0.909388953,1,-0.054294629
15267293,Female,42,174000,-2.050510467,1,-0.133900492
15321503,Male,29,20000,0.777973334,1,3.126182615
15909732,Male,25,178000,2.282737526,1,1.606206641
15470528,Female,41,51000,3.082182331,1,2.429942922
15912154,Male,34,138000,0.607829048,1,1.567375423
15959013,Male,38,88000,-0.00325017,1,0.964081698
15914252,Male,50,55000,-1.265406283,1,2.48014631
15036929,Female,37,63000,-1.004114388,1,-0.656919392
15565848,Male,30,184000,-2.130434812,1,-1.241780221
15362150,Male,34,61000,-3.373007587,0,-6.46503414
15206857,Male,30,190000,-0.810747443,1,-1.931165783
15551043,Female,36,198000,1.003904854,0,0.496161228
15061170,Female,38,120000,-0.332351554,0,-1.84287188
15152446,Female,32,140000,-1.808203945,0,-2.260250853
15721483,Female,38,186000,-0.156948169,0,-0.113647549
15878986,Male,21,46000,-2.703504798,0,-1.715176297
15224209,Female,42,181000,0.096624289,0,-1.459115879
15914500,Male,77,157000,-0.87021871,0,-2.651431289
15810909,Male,55,24000,0.425386268,1,1.301535759
15500188,Female,39,143000,0.120548241,1,0.573569621
15120929,Male,46,50000,-2.454056672,1,-1.414570976
15513793,Female,38,147000,1.549591094,1,2.602874765
15328478,Male,38,94000,0.249908945,1,1.087756426
15796286,Male,31,20000,0.958314353,1,-0.055034649
15041694,Female,34,161000,1.363493631,1,2.396260576
15859553,Female,34,132000,1.660258312,1,2.669493264
15674856,Male,42,47000,1.32458188,1,2.806282062
15039135,Female,49,82000,1.533135654,0,2.448834072
15007505,Female,38,187000,-1.14333136,1,-0.263404985
15075773,Male,37,191000,-1.061055287,1,-1.441512621
15668198,Male,42,46000,-0.970119537,1,-1.283098726
15486179,Male,42,53000,0.623780242,1,0.200252388
15983687,Male,42,36000,-2.020052537,1,-0.577656391
15290071,Female,32,97000,-1.075526084,1,-0.663018012
15195066,Male,31,141000,-1.198520241,1,-2.007717051
15571293,Male,36,47000,-1.293758185,1,-1.708190189
15082423,Male,34,26000,1.735910221,0,0.172279667
15749464,Female,38,88000,-0.622756402,0,-0.288360817
15421728,Female,30,140000,0.388655953,0,-1.152363746
15500120,Male,25,47000,-0.607589516,1,0.119244567
15810330,Male,29,105000,-1.005154982,1,-0.566201357
15853656,Female,25,101000,0.778404315,1,2.17216926
15883012,Male,29,101000,-2.695453306,1,-1.058807663
15017969,Male,27,195000,-2.55594895,1,-3.299501532
15362072,Female,42,130000,-0.797428137,1,0.436696603
15296112,Male,39,186000,1.914671428,1,2.914346548
15806301,Female,48,195000,-1.53117907,0,-2.399934865
15015977,Female,19,186000,-1.570368594,0,-4.48155765
15929547,Female,29,97000,-0.006372255,1,2.021947026
15736861,Female,29,102000,-1.39413417,1,-0.511202175
15900565,Female,41,77000,0.009953686,0,-0.846179501
15381487,Male,26,160000,-1.258780398,1,1.026518274
15467984,Female,19,188000,-1.669327497,1,-0.344023544
15808976,Male,25,127000,-1.866417057,1,-0.983640981
15227615,Female,38,64000,0.731012603,1,0.531812804
15454008,Male,27,83000,2.739597802,1,3.50810266
15598261,Male,38,199000,0.191265257,1,0.357842661
15934051,Female,28,107000,1.119323826,0,0.089962836
15788641,Female,41,100000,0.437294637,1,2.91681429
15477890,Male,25,156000,1.836346561,1,1.607457532
15168970,Female,44,62000,0.998636232,0,-2.825413035
15194537,Female,27,77000,-1.486643484,1,-1.468443209
15639260,Male,33,47000,-0.115317382,1,0.580651264
15931354,Male,52,106000,-1.492254899,1,0.29052374
15149246,Male,40,82000,-0.240897301,1,3.554023659
15039284,Female,26,33000,1.684211913,1,1.889154104
15428543,Female,32,165000,0.410207738,1,1.607843823
15101890,Female,40,44000,-0.349348805,1,-1.597305656
15452172,Female,41,159000,0.960965864,0,0.283490649
15932489,Female,31,90000,1.893150074,1,3.588363433
15842542,Female,33,195000,0.869190029,0,-1.539305296
15802148,Male,34,121000,1.480436458,1,0.983041856
15509683,Male,39,85000,1.657815086,0,2.041924226
15321125,Male,31,127000,0.230991206,0,-0.876951915
15581064,Male,32,24000,-1.570375198,1,-1.825255784
15544806,Female,28,196000,-1.310010956,0,-3.82791815
15721708,Female,27,114000,-0.116242713,1,-1.126747662
15789651,Male,37,134000,-0.671819981,1,-0.055178098
15131383,Female,27,143000,-0.147427596,1,-0.002850589
15359835,Female,43,74000,-0.676329589,1,0.197498731
15909741,Female,47,79000,0.568204994,0,-0.368674338
15718304,Male,31,28000,-1.865872007,0,-2.510025865
15559540,Female,37,133000,2.316939212,0,0.770732432
15228645,Female,31,178000,-0.966797787,0,-2.310299615
15743004,Male,37,70000,-1.659163141,1,-2.083175047
15105179,Female,34,43000,-0.458748483,1,0.570349875
15067251,Male,42,183000,1.060027769,0,0.660112433
15432739,Male,36,98000,0.519834022,0,1.41675184
15453576,Female,26,21000,-1.061867881,1,-0.987152504
15474079,Male,31,126000,-1.949215591,1,-2.137201804
15344086,Female,28,188000,-1.578754098,1,-1.249263732
15699282,Female,47,37000,0.877274231,0,0.548015405
15792476,Male,45,98000,-0.327614849,0,-2.051394055
15360994,Male,27,55000,1.916801683,1,3.331883613
15130717,Male,49,45000,2.663634769,1,3.403616699
15082104,Male,39,118000,-3.253258852,1,-1.601892627
15273703,Male,35,147000,-1.209289908,1,-0.544970372
15249971,Male,39,180000,0.412405295,0,0.168961385
15656397,Male,24,49000,1.347900994,1,2.174335206
15588008,Male,45,174000,-1.953132508,1,-0.329032867
15241079,Female,31,108000,1.074192574,1,2.196051746
15443165,Female,44,48000,2.113597266,1,3.26796836
15683744,Male,32,165000,-1.933762659,1,-2.360931695
15698288,Female,37,167000,-0.48903149,1,-0.758937649
15672923,Female,46,35000,0.488497874,1,1.189160055
15541408,Female,39,47000,-2.259812493,0,-3.357610617
15189496,Female,46,86000,-0.605856966,0,-1.032021485
15014480,Male,38,113000,-0.527543898,0,-0.317248536
15985406,Male,32,102000,-0.912803647,1,0.003243879
15027325,Male,43,122000,0.49245634,1,2.439295515
15322842,Female,26,130000,2.471187954,1,3.773119479
15745208,Female,37,175000,0.460355684,0,-2.101624469
15084021,Female,40,145000,-0.347238621,1,-1.779669195
15205719,Male,38,158000,-2.268291183,1,-2.294752622
15098318,Female,25,60000,-1.386916544,1,-0.880647721
15175966,Female,38,31000,-0.944111018,1,-0.726175541
15346488,Male,36,24000,1.593523758,1,2.79995694
15283607,Female,51,36000,1.80879196,1,2.713384295
15829883,Male,25,114000,-1.610140565,1,0.098300325
15772210,Female,41,51000,1.412635824,1,2.487765091
15980554,Male,35,179000,0.910843537,1,2.573844378
15441943,Male,45,30000,-0.900465757,0,-1.406823325
15808859,Male,48,97000,3.059694938,1,2.398841985
15455508,Female,30,72000,1.087064927,1,2.546911371
15859352,Female,40,122000,1.669143936,0,-0.494653115
15189919,Male,27,193000,-1.327686385,1,-0.487965699
15320877,Male,23,170000,0.01829521,1,0.497101502
15915530,Male,48,107000,-1.524929524,0,-2.172041972
15806096,Female,47,171000,-0.630810989,0,-1.438410695
15704676,Male,38,110000,-1.656158274,1,-2.085977032
15310855,Male,28,60000,-0.062106357,0,-0.592172683
15450435,Male,22,141000,-1.402922836,0,-1.611550687
15301745,Male,27,148000,0.167136848,0,-0.690523794
15771582,Male,25,175000,2.469702952,0,0.838984166
15084213,Female,41,43000,-0.910979819,0,-1.958334771
15335508,Male,45,20000,-3.454485026,0,-3.992925837
15211138,Male,27,136000,0.260392991,0,0.012358802
15580475,Female,29,103000,-0.387934667,1,0.859628648
15905489,Male,34,85000,-3.138500647,0,-4.525317058
15670841,Female,41,128000,-1.490684088,1,-0.414420872
15943869,Female,31,108000,-1.181334081,1,-0.487560603
15776158,Male,40,50000,0.584110141,1,2.771851996
15549152,Female,43,186000,1.258272225,1,1.83642826
15568265,Male,40,73000,1.557799803,1,2.18077783
15383865,Male,40,63000,-0.788198816,1,0.311821518
15188625,Female,24,26000,-0.343487229,1,1.727210772
15281239,Female,44,150000,2.157264199,1,4.220742114
15581406,Female,31,76000,-1.032224562,0,-2.317120991
15784986,Male,36,127000,0.61449344,1,2.294139253
15042249,Male,29,67000,-1.321631997,1,0.396672642
15075211,Female,24,170000,2.033956757,1,3.135212613
15354799,Female,35,176000,3.03671675,1,3.784373662
15654801,Male,42,34000,-1.052524031,1,-0.462689484
15819113,Male,75,75000,1.77341896,1,2.034925615
15939247,Male,47,26000,-0.881303495,1,-0.300985886
15773031,Female,41,182000,-2.649789116,1,-1.119019964
15829086,Male,40,90000,0.449342766,1,2.202009129
15111489,Male,47,162000,-1.380379638,0,-1.971761239
15188684,Male,42,174000,-1.349387454,0,-2.73569879
15173867,Male,37,79000,0.660165532,1,0.130886158
15471148,Male,31,145000,0.98035514,1,1.838964607
15514801,Female,75,39000,-0.011321129,1,1.045441697
15559948,Male,45,75000,2.419125878,1,1.939011849
15065622,Female,45,83000,1.07171589,0,0.580882915
15943915,Male,26,27000,-0.001373195,0,-0.956924318
15776760,Male,30,67000,-0.987607498,0,-1.144189164
15215256,Female,38,126000,-0.007424686,1,-2.260917389
15432886,Female,31,36000,-2.367629925,1,-3.572858447
15500099,Female,31,125000,1.609897514,1,2.677713055
15805637,Male,42,55000,-0.362613937,1,-0.504753833
15849135,Male,27,149000,0.774842012,1,1.48698786
15069916,Male,40,102000,-0.999137336,1,-0.855817968
15660518,Male,47,47000,-2.034081966,1,-2.099644465
15481779,Male,45,141000,-1.701424652,1,-0.096197622
15142846,Male,40,167000,1.981656351,0,1.298289461
15712919,Male,63,87000,1.891628828,1,3.869380927
15178990,Female,49,147000,2.584015136,1,4.146028981
15252510,Female,37,174000,-1.114743383,1,-0.354913743
15286347,Male,47,29000,-1.414735917,1,-0.578052306
15399532,Male,35,150000,-3.071560979,1,-2.442208006
15446598,Female,42,84000,0.53352577,1,1.222915049
15593015,Male,22,75000,-1.261108011,1,-0.98708513
15249735,Male,31,102000,0.935285181,1,2.318660747
15341156,Male,32,119000,2.235000227,0,0.713281819
15472640,Female,38,191000,-2.367528146,1,-1.047732582
15393031,Male,35,108000,-1.401972776,1,-0.276314402
15742885,Male,29,32000,-0.247035297,1,0.134952741
15514642,Male,31,99000,0.095997306,1,1.286895526
15632343,Female,38,23000,-3.835376778,1,-3.990841405
15520117,Female,36,85000,3.724198803,1,3.376922101
15213026,Male,36,138000,1.467764138,1,0.964619307
15155033,Male,46,143000,0.297436098,1,1.552981903
15536010,Male,41,146000,0.27083483,1,0.658851348
15799459,Male,44,38000,0.91146694,1,1.046359715
15590704,Male,25,120000,0.769880227,1,0.849887601
15330806,Male,25,95000,1.656745107,1,2.562869783
15025065,Male,31,102000,-0.84970045,1,1.804434904
15311734,Female,40,52000,-1.703275624,1,-1.688458034
15940820,Male,22,69000,-1.756980346,1,-0.213290615
15637014,Female,28,109000,-0.32618515,1,0.770763934
15825662,Male,30,38000,-0.606671808,0,-0.693129881
15989745,Female,35,46000,-0.626152127,1,0.978668869
15709302,Female,23,51000,-0.832048459,1,-0.595865371
